iteration,runner,timestamp,high-level hash,low-level hash,rewrite,error-level,runtime,min,max,std,executions 
200,executor,1668618769955,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bfecef57681998a9c410fd81b242a42e7fa39b8697f9b6554fcb3cc76415123b,"[(id, 0)]",ExecutionSuccess,6.842,6.842,18.571,4.415410667197333,5
201,executor,1668618770392,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3ce7e5b17e08eba3b2e5148896d9448e26d98e43e6e7b5d3e81b84f30914aa60,"[(id, 0)]",ExecutionSuccess,6.883,6.883,12.889,2.3018458679937717,5
202,executor,1668618770939,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.796,6.796,15.665,3.4793774500620076,5
203,executor,1668618771489,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,01987935be89b66c5590c910993445eb78e18c1fbc06cd556ea24242b15a0480,"[(id, 0)]",ExecutionSuccess,6.838,6.838,36.302,11.027176229660974,5
204,executor,1668618772016,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3ce7e5b17e08eba3b2e5148896d9448e26d98e43e6e7b5d3e81b84f30914aa60,"[(id, 0)]",ExecutionSuccess,6.972,6.972,20.953,5.238186197530592,5
205,executor,1668618772494,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bfecef57681998a9c410fd81b242a42e7fa39b8697f9b6554fcb3cc76415123b,"[(id, 0)]",ExecutionSuccess,6.83,6.83,11.671,1.8101388455032943,5
206,executor,1668618773035,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,41658ad39fbbdf8b7fa6305c95eeae32d46beb95e018c0bc04bdd91b95290835,"[(id, 0)]",ExecutionSuccess,6.861,6.861,16.661,3.7612033393582966,5
207,executor,1668618774069,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.851,6.851,7.751,0.35223230970483116,5
208,executor,1668618775155,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.817,6.817,7.095,0.10068048470284582,5
209,executor,1668618777186,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.831,6.831,8.161,0.5138513403699555,5
210,executor,1668618779342,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.858,6.858,7.22,0.16856618878054996,5
211,executor,1668618781791,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.788,6.788,8.639,0.7226525029362312,5
212,executor,1668618784076,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.778,6.778,7.246,0.17638752790376103,5
213,executor,1668618786100,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,73ff0fbb51ba8620891c224b71f60052b1b9d7f29e0129570bb39b2c1c5585de,"[(id, 0)]",ExecutionSuccess,6.812,6.812,7.091,0.11386764246264162,5
